52,3059,298,484,367,567
54,3059,298,484,367,567
59,3059,298,484,367,567
60,3059,298,484,367,567
68,3059,298,484,367,567
52,3059,227,476,290,567
54,3059,227,476,290,567
59,3059,227,476,290,567
60,3059,227,476,290,567
52,3060,82,49,126,210
60,3060,82,49,126,210
52,3061,470,238,515,408
59,3061,470,238,515,408
60,3061,470,238,515,408
52,3062,626,374,667,538
60,3062,626,374,667,538
1,3062,547,395,586,540
52,3062,547,395,586,540
59,3062,547,395,586,540
60,3062,547,395,586,540
52,3062,29,163,75,340
59,3062,29,163,75,340
60,3062,29,163,75,340
60,3062,117,158,162,339
52,3063,505,108,548,294
1,3063,114,337,157,471
52,3063,114,337,157,471
59,3063,114,337,157,471
60,3063,114,337,157,471
52,3067,540,41,582,190
59,3067,540,41,582,190
59,3067,468,38,508,189
52,3068,61,214,97,362
52,3068,24,211,63,361
52,3069,643,219,691,373
52,3069,580,397,626,536
60,3069,580,397,626,536
52,3069,549,415,587,535
60,3069,549,415,587,535
59,3071,236,271,287,457
52,3071,90,258,139,454
59,3071,90,258,139,454
60,3071,90,258,139,454
52,3071,185,262,238,457
52,3071,138,260,187,454
59,3071,138,260,187,454
52,3071,481,262,531,456
1,3071,526,263,579,456
52,3071,526,263,579,456
59,3071,526,263,579,456
60,3071,526,263,579,456
52,3071,40,258,91,452
54,3072,76,185,129,374
68,3072,76,185,129,374
52,3072,247,418,295,567
52,3072,202,428,247,567
52,3072,155,426,205,567
59,3072,155,426,205,567
60,3072,155,426,205,567
1,3073,592,380,645,555
52,3073,592,380,645,555
59,3073,592,380,645,555
60,3073,592,380,645,555
59,3073,205,136,256,328
1,3073,657,0,722,99
52,3073,657,0,722,99
59,3073,657,0,722,99
60,3073,657,0,722,99
52,3073,530,395,579,555
54,3073,530,395,579,555
59,3073,255,135,306,329
59,3073,305,121,357,331
52,3073,481,403,530,555
52,3073,17,362,55,532
60,3073,17,362,55,532
1,3073,639,400,695,559
52,3073,639,400,695,559
59,3073,639,400,695,559
60,3073,639,400,695,559
54,3074,621,376,672,558
59,3074,245,382,290,546
52,3075,701,371,748,549
52,3076,418,250,464,436
59,3076,418,250,464,436
60,3076,418,250,464,436
59,3076,353,469,396,567
52,3079,698,240,746,411
59,3079,427,229,474,409
54,3080,573,218,624,403
52,3081,621,379,667,544
52,3081,342,377,384,541
59,3081,342,377,384,541
60,3081,342,377,384,541
52,3081,170,376,211,531
60,3081,170,376,211,531
52,3081,181,151,226,327
52,3082,114,335,159,495
60,3082,114,335,159,495
1,3082,591,97,645,292
52,3082,591,97,645,292
59,3082,591,97,645,292
60,3082,591,97,645,292
52,3082,531,341,581,507
59,3082,531,341,581,507
60,3082,531,341,581,507
52,3082,577,343,629,511
59,3082,577,343,629,511
60,3082,577,343,629,511
52,3082,23,327,71,489
59,3082,23,327,71,489
60,3082,23,327,71,489
52,3082,346,320,393,499
59,3082,346,320,393,499
60,3082,346,320,393,499
52,3082,623,346,676,514
59,3082,623,346,676,514
60,3082,623,346,676,514
52,3082,669,356,721,515
54,3082,669,356,721,515
59,3082,669,356,721,515
52,3083,29,257,79,443
59,3083,29,257,79,443
1,3083,645,285,694,471
52,3083,645,285,694,471
60,3083,226,494,265,567
60,3083,272,492,313,567
52,3084,536,435,583,567
52,3084,634,431,681,567
60,3084,634,431,681,567
52,3084,694,198,750,389
60,3084,694,198,750,389
59,3084,189,429,238,567
1,3085,295,63,349,260
52,3085,295,63,349,260
59,3085,295,63,349,260
60,3085,295,63,349,260
52,3085,83,295,134,483
59,3085,83,295,134,483
60,3085,83,295,134,483
1,3086,407,37,457,218
52,3086,407,37,457,218
54,3086,407,37,457,218
59,3086,407,37,457,218
60,3086,407,37,457,218
52,3086,360,38,410,219
1,3086,85,35,134,216
52,3086,85,35,134,216
59,3086,85,35,134,216
60,3086,85,35,134,216
1,3086,39,34,88,214
52,3086,39,34,88,214
59,3086,39,34,88,214
60,3086,39,34,88,214
52,3089,691,294,742,476
59,3089,691,294,742,476
60,3089,691,294,742,476
52,3089,467,284,512,476
59,3089,467,284,512,476
60,3089,467,284,512,476
52,3089,673,72,726,257
59,3090,462,0,513,189
52,3090,561,0,612,188
59,3090,561,0,612,188
1,3090,696,3,754,190
59,3090,696,3,754,190
60,3090,696,3,754,190
52,3090,681,429,720,565
60,3090,681,429,720,565
52,3091,480,115,534,303
52,3091,469,359,513,508
59,3091,469,359,513,508
59,3091,583,114,636,301
55,3107,3,454,215,567
52,3109,309,12,351,164
60,3109,309,12,351,164
52,3109,189,13,230,165
60,3109,189,13,230,165
52,3109,146,11,189,167
60,3109,146,11,189,167
52,3111,18,386,56,513
60,3111,18,386,56,513
59,3112,33,10,91,234
59,3113,480,156,533,343
52,3113,4,371,57,538
60,3113,4,371,57,538
68,3113,4,371,57,538
52,3113,161,400,212,536
60,3113,161,400,212,536
52,3113,50,375,104,538
60,3113,50,375,104,538
68,3113,50,375,104,538
52,3113,96,375,148,537
60,3113,96,375,148,537
68,3113,96,375,148,537
1,3114,623,380,672,518
52,3114,623,380,672,518
54,3114,623,380,672,518
59,3114,623,380,672,518
60,3114,623,380,672,518
52,3114,582,381,626,517
60,3114,582,381,626,517
52,3114,27,349,78,492
60,3114,27,349,78,492
52,3114,13,151,70,318
60,3114,13,151,70,318
68,3114,13,151,70,318
52,3114,30,0,88,115
68,3114,58,149,116,319
52,3114,104,147,160,317
60,3114,104,147,160,317
68,3114,104,147,160,317
52,3114,110,352,156,495
60,3114,110,352,156,495
52,3114,77,0,138,113
60,3114,151,360,202,497
52,3114,144,0,196,114
52,3114,172,173,223,317
52,3114,453,386,492,510
52,3115,153,364,200,486
60,3115,153,364,200,486
52,3115,357,352,397,495
60,3115,357,352,397,495
52,3115,397,372,439,496
60,3115,397,372,439,496
60,3115,315,353,357,493
52,3115,273,351,318,492
60,3115,273,351,318,492
52,3115,439,353,481,497
60,3115,439,353,481,497
52,3115,297,0,346,123
60,3115,297,0,346,123
52,3115,204,0,255,121
60,3115,204,0,255,121
52,3115,251,0,300,121
59,3115,251,0,300,121
60,3115,251,0,300,121
52,3115,158,0,210,122
60,3115,158,0,210,122
52,3115,564,354,610,501
60,3115,564,354,610,501
52,3115,344,0,393,123
60,3115,344,0,393,123
52,3115,485,0,534,123
52,3115,437,0,485,122
60,3115,437,0,485,122
52,3115,581,0,631,120
60,3115,581,0,631,120
52,3115,339,163,383,322
52,3115,382,173,428,323
60,3115,382,173,428,323
68,3115,382,173,428,323
52,3115,171,171,216,319
60,3115,171,171,216,319
52,3115,213,152,258,319
52,3115,535,0,583,121
52,3115,647,0,703,123
59,3115,647,0,703,123
60,3115,647,0,703,123
52,3115,516,160,562,323
52,3116,565,51,613,237
52,3116,517,52,566,236
59,3116,517,52,566,236
60,3116,517,52,566,236
52,3116,359,281,405,441
52,3116,190,48,239,230
59,3116,190,48,239,230
60,3116,190,48,239,230
52,3116,237,50,285,232
59,3116,237,50,285,232
60,3116,237,50,285,232
52,3117,260,257,307,433
59,3117,260,257,307,433
60,3117,260,257,307,433
68,3117,260,257,307,433
52,3117,584,255,631,435
60,3117,584,255,631,435
52,3117,213,255,261,431
60,3117,213,255,261,431
52,3117,178,254,217,429
59,3117,178,254,217,429
60,3117,178,254,217,429
52,3118,417,26,472,220
60,3118,417,26,472,220
68,3118,417,26,472,220
52,3118,266,28,325,218
60,3118,266,28,325,218
68,3118,266,28,325,218
52,3118,69,42,117,213
60,3118,69,42,117,213
52,3118,406,253,457,447
59,3118,406,253,457,447
60,3118,406,253,457,447
68,3118,406,253,457,447
68,3118,455,255,508,448
52,3118,505,255,558,450
52,3118,156,251,210,437
68,3118,156,251,210,437
52,3118,555,254,604,450
59,3118,555,254,604,450
60,3118,555,254,604,450
68,3118,555,254,604,450
52,3119,487,9,541,207
60,3119,487,9,541,207
68,3119,487,9,541,207
52,3119,388,10,439,206
60,3119,388,10,439,206
68,3119,388,10,439,206
52,3119,438,11,489,207
60,3119,438,11,489,207
68,3119,438,11,489,207
52,3119,539,7,591,208
60,3119,539,7,591,208
68,3119,539,7,591,208
52,3119,338,9,392,205
60,3119,338,9,392,205
68,3119,338,9,392,205
52,3119,353,251,402,410
60,3119,353,251,402,410
68,3119,353,251,402,410
52,3119,239,7,290,203
60,3119,239,7,290,203
68,3119,239,7,290,203
52,3119,189,9,242,201
60,3119,189,9,242,201
68,3119,189,9,242,201
52,3119,591,8,640,208
59,3119,591,8,640,208
60,3119,591,8,640,208
68,3119,591,8,640,208
52,3119,96,430,139,567
60,3119,96,430,139,567
52,3120,237,0,288,127
59,3120,237,0,288,127
52,3120,202,0,241,113
52,3120,603,0,661,134
59,3120,603,0,661,134
60,3120,603,0,661,134
68,3120,603,0,661,134
52,3120,128,164,170,320
60,3120,128,164,170,320
52,3120,87,162,129,318
59,3120,87,162,129,318
60,3120,87,162,129,318
52,3122,50,134,100,311
59,3122,50,134,100,311
60,3122,50,134,100,311
1,3122,148,130,197,307
52,3122,148,130,197,307
59,3122,148,130,197,307
60,3122,148,130,197,307
52,3122,439,140,489,318
52,3122,212,363,258,512
59,3122,212,363,258,512
52,3122,168,358,213,508
52,3122,126,360,171,507
1,3122,80,360,130,505
52,3122,80,360,130,505
59,3122,80,360,130,505
60,3122,80,360,130,505
1,3122,514,361,559,519
52,3122,514,361,559,519
59,3122,514,361,559,519
60,3122,514,361,559,519
52,3122,384,359,428,514
59,3122,384,359,428,514
52,3123,580,0,642,206
60,3123,580,0,642,206
68,3123,580,0,642,206
52,3123,577,266,636,422
60,3123,577,266,636,422
68,3123,577,266,636,422
68,3123,701,269,757,449
52,3123,648,0,715,215
59,3123,648,0,715,215
60,3123,648,0,715,215
68,3123,648,0,715,215
52,3123,641,272,702,445
59,3123,641,272,702,445
60,3123,641,272,702,445
68,3123,641,272,702,445
52,3123,710,68,757,215
59,3123,710,68,757,215
60,3123,710,68,757,215
52,3124,533,13,586,205
60,3124,533,13,586,205
60,3124,66,11,118,199
52,3124,117,14,168,199
60,3124,117,14,168,199
52,3124,699,246,756,455
59,3124,699,246,756,455
60,3124,699,246,756,455
68,3124,699,246,756,455
52,3124,641,249,700,455
59,3124,641,249,700,455
60,3124,641,249,700,455
68,3124,641,249,700,455
60,3124,503,481,554,567
52,3124,408,479,457,567
60,3124,408,479,457,567
68,3124,408,479,457,567
27,3125,24,380,95,567
52,3125,24,380,95,567
59,3125,24,380,95,567
60,3125,24,380,95,567
68,3125,24,380,95,567
52,3125,198,73,268,304
60,3125,198,73,268,304
52,3125,425,358,493,567
60,3125,425,358,493,567
68,3125,425,358,493,567
52,3125,493,346,558,568
60,3125,493,346,558,568
68,3125,493,346,558,568
60,3126,381,41,443,258
68,3126,381,41,443,258
1,3126,269,318,325,487
52,3126,269,318,325,487
59,3126,269,318,325,487
60,3126,269,318,325,487
52,3127,354,34,409,213
60,3127,354,34,409,213
68,3127,354,34,409,213
52,3127,0,52,56,213
59,3127,0,52,56,213
60,3127,0,52,56,213
52,3127,110,38,167,212
59,3127,110,38,167,212
60,3127,110,38,167,212
68,3127,110,38,167,212
1,3128,125,65,178,234
52,3128,125,65,178,234
59,3128,125,65,178,234
60,3128,125,65,178,234
52,3128,500,71,547,238
60,3128,500,71,547,238
68,3128,500,71,547,238
52,3128,546,72,601,240
59,3128,546,72,601,240
60,3128,546,72,601,240
68,3128,546,72,601,240
52,3129,168,140,221,314
52,3129,132,360,180,524
59,3129,132,360,180,524
60,3129,132,360,180,524
52,3129,548,373,600,534
59,3129,548,373,600,534
60,3129,548,373,600,534
68,3129,548,373,600,534
52,3129,501,374,548,532
59,3129,501,374,548,532
60,3129,501,374,548,532
68,3129,501,374,548,532
52,3130,502,283,560,462
60,3130,502,283,560,462
68,3130,443,267,502,462
68,3130,334,266,384,461
60,3131,602,35,659,240
52,3131,232,295,280,488
60,3131,232,295,280,488
52,3131,43,41,100,237
60,3131,43,41,100,237
52,3131,178,294,232,486
52,3131,335,297,384,488
60,3131,335,297,384,488
52,3131,549,309,601,490
52,3133,389,106,446,306
52,3133,240,108,290,304
60,3133,240,108,290,304
52,3133,344,115,392,303
52,3133,449,114,503,304
60,3133,449,114,503,304
60,3133,585,381,645,529
59,3133,427,0,485,53
59,3133,489,355,540,529
60,3133,489,355,540,529
52,3134,486,68,537,246
59,3134,486,68,537,246
60,3134,486,68,537,246
52,3134,47,60,107,244
60,3134,47,60,107,244
52,3134,4,57,64,244
60,3134,4,57,64,244
52,3134,142,69,192,244
60,3134,142,69,192,244
52,3135,365,34,415,224
59,3135,365,34,415,224
60,3135,365,34,415,224
52,3135,459,39,506,225
60,3135,649,44,694,227
52,3136,215,338,266,510
60,3136,215,338,266,510
52,3136,544,119,594,301
52,3136,593,125,641,301
52,3136,355,336,402,512
52,3136,370,0,427,65
60,3136,370,0,427,65
52,3137,657,267,703,440
52,3137,610,266,658,441
52,3137,686,36,740,212
60,3137,686,36,740,212
52,3137,237,479,287,567
60,3137,237,479,287,567
68,3137,237,479,287,567
60,3138,627,502,670,567
1,3138,644,0,706,200
52,3138,644,0,706,200
59,3138,644,0,706,200
60,3138,644,0,706,200
52,3139,618,281,671,457
60,3139,618,281,671,457
68,3139,618,281,671,457
60,3139,666,282,715,457
1,3140,630,77,688,260
52,3140,630,77,688,260
60,3140,630,77,688,260
